Details,Posting Date,Description,Amount,Type,Balance,Check or Slip #
DEBIT,07/08/2024,"DD DOORDASH TACOBELL 855-973-1040 CA         07/07",-47.35,DEBIT_CARD,5835.46,,
DEBIT,07/08/2024,"PENSKE TRK LSG 050010 INDIANAPOLIS IN        07/06",-88.46,DEBIT_CARD,5882.81,,
DEBIT,07/08/2024,"POPEYES 11298 INDIANAPOLIS IN                07/05",-15.58,DEBIT_CARD,5971.27,,
DEBIT,07/08/2024,"CHICK-FIL-A #01628 INDIANAPOLIS IN           07/05",-10.50,DEBIT_CARD,5986.85,,
DEBIT,07/08/2024,"PRIVACY*PRIVACYPOLICY TIMISOARA              07/05",-110.00,DEBIT_CARD,5997.35,,
DEBIT,07/08/2024,"ZING! CAFE  LLC CARMEL IN                    07/05",-21.91,DEBIT_CARD,6107.35,,
CREDIT,07/08/2024,"ELASTIC FUND     ADVANCE                    PPD ID: 1415076109",4275.00,ACH_CREDIT,6129.26,,
DEBIT,07/05/2024,"FOREIGN EXCHANGE RATE ADJUSTMENT FEE         07/03ADVANCED",-2.00,FEE_TRANSACTION,1854.26,,
DEBIT,07/05/2024,"ZOC INTERNET LEG IAT PAYPAL 1035474637673   WEB ID: 770510487C",-76.00,ACH_DEBIT,1856.26,,
DEBIT,07/05/2024,"CVS/PHARM 01367--13090 CARMEL IN             07/05",-24.59,DEBIT_CARD,1932.26,,
DEBIT,07/05/2024,"VENMO            REPAYMENT  1035442518846   WEB ID: 3364681992",-159.00,ACH_DEBIT,1956.85,,
DEBIT,07/05/2024,"TARGET        00013664 CARMEL IN             07/04",-29.95,DEBIT_CARD,2115.85,,
DEBIT,07/05/2024,"TST* FLIX BREWHOUSE - 317-824-9111 IN        07/04",-29.63,DEBIT_CARD,2145.80,,
DEBIT,07/05/2024,"TST* SAHMS ALE HOUSE VI Fishers IN           07/03",-49.92,DEBIT_CARD,2175.43,,
DEBIT,07/05/2024,"ADVANCED ADS WP PLUGIN GREIFSWALD            07/03 Euro       62.30 X 1.074960 (EXCHG RTE)",-66.97,DEBIT_CARD,2225.35,,
DEBIT,07/05/2024,"TST* CAFE PATACHOU-ZION Zionsville IN        07/03",-92.46,DEBIT_CARD,2292.32,,
DEBIT,07/05/2024,"ZING! CAFE  LLC CARMEL IN                    07/03",-7.32,DEBIT_CARD,2384.78,,
DEBIT,07/05/2024,"CHICK-FIL-A #01628 INDIANAPOLIS IN           07/03",-16.22,DEBIT_CARD,2392.10,,
DEBIT,07/05/2024,"AMAZON MKTPL*R70ZS48 Amzn.com/bill WA        07/03",-33.53,DEBIT_CARD,2408.32,,
DEBIT,07/05/2024,"AMAZON MKTPL*R79ZC68 Amzn.com/bill WA        07/03",-73.67,DEBIT_CARD,2441.85,,
DEBIT,07/03/2024,"ACTIVE N FIT  NOW 844-646-2746 CA            07/03",-66.00,DEBIT_CARD,2515.52,,
DEBIT,07/03/2024,"PAYPAL           INST XFER  PPCR CC REPAYME WEB ID: PAYPALSI77",-86.00,ACH_DEBIT,2581.52,,
DEBIT,07/03/2024,"PARAMOUNT+ 888-274-5343 CA                   07/03",-11.99,DEBIT_CARD,2667.52,,
DEBIT,07/03/2024,"AD CREA* AD CREA ENTER PARIS                 07/02",-29.00,DEBIT_CARD,2679.51,,
DEBIT,07/03/2024,"IN BIZ CONV. FEE 615-730-6367 TN             07/01",-1.00,DEBIT_CARD,2708.51,,
CREDIT,07/03/2024,"IN CHILD SUPPORT IN18000         0007886214 CCD ID: 1356000158",162.00,ACH_CREDIT,2709.51,,
CREDIT,07/03/2024,"IN CHILD SUPPORT IN18000         0007886214 CCD ID: 1356000158",452.00,ACH_CREDIT,2547.51,,
DEBIT,07/02/2024,"AFFIRM INC       AFFIRM PAY 3038962         WEB ID: 0000317218",-195.21,MISC_DEBIT,2095.51,,
DEBIT,07/02/2024,"TST* SAHMS ALE HOUSE VI Fishers IN           07/01",-32.58,DEBIT_CARD,2290.72,,
DEBIT,07/02/2024,"JETPACK 0LJSHCPVN9 HTTPSWORDPRES CA          07/01",-14.95,DEBIT_CARD,2323.30,,
DEBIT,07/02/2024,"GOOGLE *Workspace cc@google.com CA           07/01",-9.99,DEBIT_CARD,2338.25,,
DEBIT,07/02/2024,"GREEKS PIZZERIA CARMEL CARMEL IN             07/01",-30.05,DEBIT_CARD,2348.24,,
DEBIT,07/02/2024,"INDIANA SECRETARY OF 317-234-9768 IN         07/01",-20.00,DEBIT_CARD,2378.29,,
DEBIT,07/01/2024,"LOGOJOY INC      IAT PAYPAL 1035382514982   WEB ID: 770510487C",-20.00,ACH_DEBIT,2398.29,,
DEBIT,07/01/2024,"KRISTIN DAY BACSEARCH.COM IN                 07/01",-100.00,DEBIT_CARD,2418.29,,
DEBIT,07/01/2024,"GOOGLE *GSUITE_dayin cc@google.com CA        07/01",-23.28,DEBIT_CARD,2518.29,,
DEBIT,07/01/2024,"PAYPAL           INST XFER  GODADDY.COM     WEB ID: PAYPALSI77",-12.17,ACH_DEBIT,2541.57,,
DEBIT,07/01/2024,"PAYPAL           INST XFER  GODADDY.COM     WEB ID: PAYPALSI77",-29.99,ACH_DEBIT,2553.74,,
DEBIT,07/01/2024,"PAYPAL           INST XFER  GODADDY.COM     WEB ID: PAYPALSI77",-34.99,ACH_DEBIT,2583.73,,
DEBIT,07/01/2024,"VENMO            PAYMENT    1035348133648   WEB ID: 3264681992",-50.00,MISC_DEBIT,2618.72,,
DEBIT,07/01/2024,"TST* DANNY BOY BEER WOR Carmel IN            06/30",-27.79,DEBIT_CARD,2668.72,,
DEBIT,07/01/2024,"PAID MEMBERSHIPS PRO HTTPSWWW.PAID PA        06/30",-347.00,DEBIT_CARD,2696.51,,
DEBIT,07/01/2024,"FORMIDABLEFORMS - DE HTTPSFORMIDAB UT        06/30",-299.50,DEBIT_CARD,3043.51,,
DEBIT,07/01/2024,"FORMIDABLEFORMS - DE HTTPSFORMIDAB UT        06/30",-99.50,DEBIT_CARD,3343.01,,
DEBIT,07/01/2024,"FORMIDABLEFORMS - DE HTTPSFORMIDAB UT        06/30",-39.50,DEBIT_CARD,3442.51,,
DEBIT,07/01/2024,"TST* CAFE PATACHOU CLAY CARMEL IN            06/30",-55.86,DEBIT_CARD,3482.01,,
DEBIT,07/01/2024,"GOOGLE *YouTube Memb g.co/helppay# CA        06/30",-4.99,DEBIT_CARD,3537.87,,
DEBIT,07/01/2024,"APPLE.COM/BILL 866-712-7753 CA               06/30",-38.35,DEBIT_CARD,3542.86,,
DEBIT,07/01/2024,"IKEA 458586137 888-434-4532 MD               06/29",-1007.84,DEBIT_CARD,3581.21,,
DEBIT,07/01/2024,"BETTER BODIES WC MEMBER PAY                 PPD ID: 1270559068",-54.00,ACH_DEBIT,4589.05,,
DEBIT,07/01/2024,"FLOW WATER USA FLOWHYDRATION VA              06/29",-68.37,DEBIT_CARD,4643.05,,
DEBIT,07/01/2024,"MCDONALD'S F33737 MOORESVILLE IN             06/28",-6.57,DEBIT_CARD,4711.42,,
DEBIT,06/28/2024,"PELOTON* MEMBERSHIP HTTPSWWW.ONEP NY         06/28",-44.00,DEBIT_CARD,4717.99,,
DEBIT,06/28/2024,"Online Payment 20937408185 To Village of West Clay Owners Assc 06/28",-168.00,BILLPAY,4761.99,,
DEBIT,06/28/2024,"Online Payment 20937597754 To Wentworth 06/28",-246.61,BILLPAY,4929.99,,
DEBIT,06/28/2024,"Online Payment 20937496553 To Darla Crone 06/28",-1000.00,BILLPAY,5176.60,,
DEBIT,06/28/2024,"Disney Plus 888-9057888 CA                   06/28",-11.00,DEBIT_CARD,6176.60,,
CREDIT,06/28/2024,"SHOPIFY (USA) IN PAYROLL                    PPD ID: 2471039071",6180.60,ACH_CREDIT,6187.60,,
DEBIT,06/27/2024,"PAYPAL           INST XFER  GOOGLE YOUTUBE  WEB ID: PAYPALSI77",-22.99,ACH_DEBIT,7.00,,
DEBIT,06/27/2024,"SQ *ELEPHANTINE BAKERY Portsmouth NH         06/27",-36.45,DEBIT_CARD,29.99,,
DEBIT,06/27/2024,"PROG PALOVERDE   INS PREM   905147028 Krist WEB ID: 9409348039",-152.83,ACH_DEBIT,66.44,,
DEBIT,06/27/2024,"Credit One Bank  Payment    53394349        WEB ID: WEB000004",-30.00,ACH_DEBIT,219.27,,
DEBIT,06/27/2024,"Travelers        PER INSUR                  PPD ID: 4069827007",-101.34,ACH_DEBIT,249.27,,
DEBIT,06/27/2024,"SQ *TUGBOAT ALLEY Portsmouth NH              06/26",-171.99,DEBIT_CARD,350.61,,
DEBIT,06/27/2024,"LS BOBBLES AND LACE P 197-82735642 NH        06/26",-139.00,DEBIT_CARD,522.60,,
DEBIT,06/27/2024,"PADDLE.NET* COOLORS New York NY              06/26",-36.00,DEBIT_CARD,661.60,,
DEBIT,06/26/2024,"PAYPAL           INST XFER  GODADDY.COM     WEB ID: PAYPALSI77",-21.16,ACH_DEBIT,697.60,,
DEBIT,06/26/2024,"SQ *THE JUICERY - PORTS Portsmouth NH        06/26",-10.42,DEBIT_CARD,718.76,,
DEBIT,06/26/2024,"SQ *CERES BAKERY Portsmouth NH               06/26",-16.25,DEBIT_CARD,729.18,,
DEBIT,06/26/2024,"SQ *CUP OF JOE Portsmouth NH                 06/26",-11.50,DEBIT_CARD,745.43,,
DEBIT,06/26/2024,"INK BY HUDSON ST2069 INDIANAPOLIS IN         06/25",-6.37,DEBIT_CARD,756.93,,
DEBIT,06/26/2024,"INK BY HUDSON ST2069 INDIANAPOLIS IN         06/25",-21.39,DEBIT_CARD,763.30,,
DEBIT,06/26/2024,"FREELANCER.COM LONDON                        06/21",-1317.41,DEBIT_CARD,784.69,,
CREDIT,06/26/2024,"Online Transfer from CHK ...9516 transaction#: 21214689455",500.00,ACCT_XFER,2102.10,,
DEBIT,06/25/2024,"CVS/PHARMACY #10 10174 BOSTON MA     450537  06/25",-18.57,DEBIT_CARD,1602.10,,
DEBIT,06/25/2024,"CVS/PHARMACY #10 10174 BOSTON MA     350510  06/25",-5.30,DEBIT_CARD,1620.67,,
DEBIT,06/24/2024,"WHOLEFDS CRL 104 14598 CARMEL IN     349189  06/24",-134.66,DEBIT_CARD,1625.97,,
DEBIT,06/24/2024,"PAYPAL           INST XFER  HULU            WEB ID: PAYPALSI77",-17.99,ACH_DEBIT,1760.63,,
DEBIT,06/24/2024,"TST* SAHMS ALE HOUSE VI Fishers IN           06/23",-51.74,DEBIT_CARD,1778.62,,
DEBIT,06/24/2024,"ALL AMERICAN STO NEW HAVEN IN                06/23",-61.05,DEBIT_CARD,1830.36,,
DEBIT,06/24/2024,"TACO BELL 021131 NEW HAVEN IN                06/23",-3.65,DEBIT_CARD,1891.41,,
DEBIT,06/24/2024,"FSP*URBAN SOCIETY SALON CARMEL IN            06/22",-183.70,DEBIT_CARD,1895.06,,
DEBIT,06/24/2024,"TST* SAHMS ALE HOUSE VI Fishers IN           06/22",-24.73,DEBIT_CARD,2078.76,,
DEBIT,06/24/2024,"APPLE.COM/US 800-676-2775 CA                 06/23",-105.93,DEBIT_CARD,2103.49,,
DEBIT,06/24/2024,"APPLE CASH SENT MONE 1INFINITELOOP CA        06/23",-200.00,DEBIT_CARD,2209.42,,
DEBIT,06/24/2024,"TST* DANNY BOY BEER W 317-339-7952 IN        06/22",-16.68,DEBIT_CARD,2409.42,,
DEBIT,06/24/2024,"METAPAY*S37VA3G832 650-5434800 CA            06/21",-10.69,DEBIT_CARD,2426.10,,
DEBIT,06/24/2024,"TST* DANNY BOY BEER WOR Carmel IN            06/21",-38.89,DEBIT_CARD,2436.79,,
DEBIT,06/24/2024,"TST* CAFE PATACHOU CLAY CARMEL IN            06/21",-51.78,DEBIT_CARD,2475.68,,
DEBIT,06/24/2024,"ZING! CAFE  LLC CARMEL IN                    06/21",-10.12,DEBIT_CARD,2527.46,,
DEBIT,06/24/2024,"AMAZON MKTPL*B33041C Amzn.com/bill WA        06/22",-64.18,DEBIT_CARD,2537.58,,
CREDIT,06/24/2024,"AffirmCard       55O0 AFFRM                 PPD ID: 1842224323",10.00,MISC_CREDIT,2601.76,,
DEBIT,06/21/2024,"ENDEAVOR COMMUNI TELE BILL                  PPD ID: 1350978228",-79.99,ACH_DEBIT,2591.76,,
DEBIT,06/21/2024,"TST* SAHMS ALE HOUSE VI Fishers IN           06/20",-21.24,DEBIT_CARD,2671.75,,
DEBIT,06/21/2024,"FSP*URBAN SOCIETY SALON CARMEL IN            06/20",-65.94,DEBIT_CARD,2692.99,,
DEBIT,06/21/2024,"FLIX BREWHOUSE CARMEL IN                     06/20",-134.15,DEBIT_CARD,2758.93,,
CREDIT,06/21/2024,"Online Transfer from CHK ...9516 transaction#: 21161760462",1500.00,ACCT_XFER,2893.08,,
DSLIP,06/21/2024,"REMOTE ONLINE DEPOSIT #          1",129.99,CHECK_DEPOSIT,1393.08,1,
DSLIP,06/21/2024,"REMOTE ONLINE DEPOSIT #          1",135.15,CHECK_DEPOSIT,1263.09,1,
DEBIT,06/20/2024,"AFFIRM INC       AFFIRM PAY 9205399         WEB ID: 0000317218",-79.64,MISC_DEBIT,1127.94,,
DEBIT,06/20/2024,"OPENAI HTTPSOPENAI.C CA                      06/20",-15.11,DEBIT_CARD,1207.58,,
DEBIT,06/20/2024,"JDF PROFILE WEB  PROFILEWEB 510002370565    WEB ID: 9304935336",-642.55,ACH_DEBIT,1222.69,,
DEBIT,06/20/2024,"APPLE.COM/BILL 866-712-7753 CA               06/20",-36.36,DEBIT_CARD,1865.24,,
DEBIT,06/20/2024,"ACTBLUE* MAD.DOG.PAC HTTPSSECURE.A MA        06/19",-10.00,DEBIT_CARD,1901.60,,
DEBIT,06/20/2024,"Spectrum 855-707-7328 MO                     06/19",-99.99,DEBIT_CARD,1911.60,,
DEBIT,06/20/2024,"Credit One Bank  Payment    61447525        WEB ID: WEB000004",-44.00,ACH_DEBIT,2011.59,,
DEBIT,06/20/2024,"APPLE.COM/BILL 866-712-7753 CA               06/19",-45.99,DEBIT_CARD,2055.59,,
DEBIT,06/18/2024,"SERVICE FINANCE  PAYMENTS                   PPD ID: 2201934942",-200.00,ACH_DEBIT,2101.58,,
DEBIT,06/18/2024,"FRABERGS FOODS MONROVIA IN                   06/17",-26.68,DEBIT_CARD,2301.58,,
DEBIT,06/18/2024,"TACO BELL 29694 PLAINFIELD IN                06/17",-3.90,DEBIT_CARD,2328.26,,
DEBIT,06/18/2024,"Etsy.com - BlastCornho 844-6593879 NY        06/17",-158.35,DEBIT_CARD,2332.16,,
DEBIT,06/18/2024,"ZING! CAFE  LLC CARMEL IN                    06/17",-10.12,DEBIT_CARD,2490.51,,
DEBIT,06/17/2024,"TARGET T- 2673 E MAIN PLAINFIELD IN          06/17",-307.06,DEBIT_CARD,2500.63,,
DEBIT,06/17/2024,"COSTCO WHSE #0347 INDIANAPOLIS IN    854861  06/17",-4.34,DEBIT_CARD,2807.69,,
DEBIT,06/17/2024,"COSTCO WHSE #0347 INDIANAPOLIS IN    254638  06/17",-113.17,DEBIT_CARD,2812.03,,
DEBIT,06/17/2024,"VENMO            PAYMENT    1035076680650   WEB ID: 3264681992",-150.00,MISC_DEBIT,2925.20,,
DEBIT,06/17/2024,"PAYPAL           INST XFER  GOOGLE GOOGLE S WEB ID: PAYPALSI77",-9.99,ACH_DEBIT,3075.20,,
DEBIT,06/17/2024,"PAYPAL           INST XFER  NETFLIX.COM     WEB ID: PAYPALSI77",-22.99,ACH_DEBIT,3085.19,,
DEBIT,06/17/2024,"CAPITAL ONE AUTO DIRECTPAY                  PPD ID: 9541719802",-875.43,ACH_DEBIT,3108.18,,
DEBIT,06/17/2024,"PADDLE.NET* CLIPDROP PADDLE.COM NY           06/17",-9.00,DEBIT_CARD,3983.61,,
DEBIT,06/17/2024,"MEIJER # 130 CARMEL IN                       06/16",-7.98,DEBIT_CARD,3992.61,,
DEBIT,06/17/2024,"WHOLEFDS CRL 104 14598 CARMEL IN     312645  06/16",-34.79,DEBIT_CARD,4000.59,,
DEBIT,06/17/2024,"PRINTIFY.COM HTTPSPRINTIFY DE                06/16",-29.00,DEBIT_CARD,4035.38,,
DEBIT,06/17/2024,"TST* CAFE PATACHOU CLAY CARMEL IN            06/16",-39.51,DEBIT_CARD,4064.38,,
DEBIT,06/17/2024,"MULDOONS OF CARMEL CARMEL IN                 06/15",-8.00,DEBIT_CARD,4103.89,,
DEBIT,06/17/2024,"CULVERS PLAINFIELD PERR PLAINFIELD IN        06/15",-8.15,DEBIT_CARD,4111.89,,
DEBIT,06/17/2024,"PANERA BREAD #601112 P PLAINFIELD IN         06/15",-17.95,DEBIT_CARD,4120.04,,
DEBIT,06/17/2024,"OPENAI HTTPSOPENAI.C CA                      06/15",-15.07,DEBIT_CARD,4137.99,,
DEBIT,06/17/2024,"UPGRADE, INC.    PAYMENT                    PPD ID: 1812807376",-334.43,MISC_DEBIT,4153.06,,
DEBIT,06/17/2024,"GIFT CARD GRANNY https://www.w PA            06/14",-103.95,DEBIT_CARD,4487.49,,
DEBIT,06/17/2024,"TRES CAMINOS MEXICAN MARTINSVILLE IN         06/14",-50.16,DEBIT_CARD,4591.44,,
DEBIT,06/17/2024,"Twilio RJL4RMCH3Q24MKG 844-8144627 CA        06/15",-100.00,DEBIT_CARD,4641.60,,
DEBIT,06/17/2024,"CREW CARWASH  - WEBCO 866-632-5627 IN        06/14",-29.99,DEBIT_CARD,4741.60,,
DEBIT,06/14/2024,"Online Payment 20803216043 To Marla Scherle 06/14",-500.00,BILLPAY,4771.59,,
DEBIT,06/14/2024,"MYOLLIE SUBSCRIPTION HTTPSMYOLLIE. NV        06/14",-239.33,DEBIT_CARD,5271.59,,
DEBIT,06/14/2024,"DEPT EDUCATION   STUDENT LN                 PPD ID: 9102002505",-1111.95,ACH_DEBIT,5510.92,,
CREDIT,06/14/2024,"SHOPIFY (USA) IN PAYROLL                    PPD ID: 2471039071",6227.14,ACH_CREDIT,6622.87,,
DEBIT,06/13/2024,"AES IN/EZP       UTILITYPMT 7103190         WEB ID: 0000007041",-84.44,ACH_DEBIT,395.73,,
DEBIT,06/13/2024,"Online Payment 20792721182 To Richard Crone 06/13",-250.00,BILLPAY,480.17,,
DEBIT,06/13/2024,"US PATENT TRADEMARK 571-272-6500 VA          06/12",-250.00,DEBIT_CARD,730.17,,
DEBIT,06/13/2024,"ZING! CAFE  LLC CARMEL IN                    06/12",-20.70,DEBIT_CARD,980.17,,
DEBIT,06/13/2024,"FREELANCER.COM LONDON                        06/08",-45.29,DEBIT_CARD,1000.87,,
DEBIT,06/12/2024,"COSTCO GAS #0347 INDIANAPOLIS IN     659218  06/12",-39.76,DEBIT_CARD,1046.16,,
DEBIT,06/12/2024,"WHOLEFDS CRL 104 14598 CARMEL IN     064351  06/12",-103.41,DEBIT_CARD,1085.92,,
DEBIT,06/12/2024,"RUOFF MUSIC CENTER 165-02396947 CA           06/12",-52.97,DEBIT_CARD,1189.33,,
DEBIT,06/12/2024,"OPENAI *CHATGPT SUBS HTTPSOPENAI.C CA        06/12",-20.00,DEBIT_CARD,1242.30,,
DEBIT,06/12/2024,"RUOFF MUSIC CENTER NOBLESVILLE IN            06/11",-49.70,DEBIT_CARD,1262.30,,
DEBIT,06/12/2024,"ZING! CAFE  LLC CARMEL IN                    06/11",-18.84,DEBIT_CARD,1312.00,,
DEBIT,06/11/2024,"AffirmCard       55NN AFFRM                 PPD ID: 1842224323",-200.00,MISC_DEBIT,1330.84,,
DEBIT,06/11/2024,"SP OLIPOP HTTPSOLIPOPST CA                   06/11",-32.73,DEBIT_CARD,1530.84,,
DEBIT,06/11/2024,"Best Egg         PAYMENT                    PPD ID: 2832915521",-178.90,ACH_DEBIT,1563.57,,
DEBIT,06/11/2024,"AES PLUS AES.COM VA                          06/11",-86.39,DEBIT_CARD,1742.47,,
DEBIT,06/11/2024,"TST* DANNY BOY BEER W 317-339-7952 IN        06/11",-11.54,DEBIT_CARD,1828.86,,
DEBIT,06/11/2024,"TST* DANNY BOY BEER WOR Carmel IN            06/10",-30.57,DEBIT_CARD,1840.40,,
DEBIT,06/11/2024,"ALTRA E*COM 888-851-9411 WI                  06/11",-224.70,DEBIT_CARD,1870.97,,
CREDIT,06/11/2024,"IN CHILD SUPPORT IN18000         0007886214 CCD ID: 1356000158",290.00,ACH_CREDIT,2095.67,,
DEBIT,06/10/2024,"TST* DANNY BOY BEER W 317-339-7952 IN        06/10",-16.99,DEBIT_CARD,1805.67,,
DEBIT,06/10/2024,"UIZARD COPENHAGEN                            06/10",-143.55,DEBIT_CARD,1822.66,,
DEBIT,06/10/2024,"TST* DANNY BOY BEER W 317-339-7952 IN        06/10",-55.57,DEBIT_CARD,1966.21,,
DEBIT,06/10/2024,"WWW.PRIMECARWASH.COM WWW.PRIMECARW IN        06/09",-249.00,DEBIT_CARD,2021.78,,
DEBIT,06/10/2024,"AMZN Mktp US*2Z8DA1L Amzn.com/bill WA        06/09",-57.69,DEBIT_CARD,2270.78,,
DEBIT,06/10/2024,"UIZARD COPENHAGEN                            06/08",-144.00,DEBIT_CARD,2328.47,,
DEBIT,06/10/2024,"CHICK-FIL-A #04978 CARMEL IN                 06/08",-16.04,DEBIT_CARD,2472.47,,
DEBIT,06/10/2024,"Amazon Tips*9L9Q40WM Amzn.com/bill WA        06/08",-7.00,DEBIT_CARD,2488.51,,
DEBIT,06/10/2024,"TST* DANNY BOY BEER WOR Carmel IN            06/07",-33.35,DEBIT_CARD,2495.51,,
DEBIT,06/10/2024,"ZING! CAFE  LLC CARMEL IN                    06/07",-3.02,DEBIT_CARD,2528.86,,
DEBIT,06/10/2024,"ZING! CAFE  LLC CARMEL IN                    06/07",-16.68,DEBIT_CARD,2531.88,,
DEBIT,06/10/2024,"CHICK-FIL-A #04978 CARMEL IN                 06/06",-18.46,DEBIT_CARD,2548.56,,
DEBIT,06/07/2024,"Amazon.com*UE70H3GT3 Amzn.com/bill WA        06/07",-152.85,DEBIT_CARD,2567.02,,
DEBIT,06/07/2024,"TST* BIRDIES - CLUBHOUS Westfield IN         06/06",-32.03,DEBIT_CARD,2719.87,,
DEBIT,06/07/2024,"VERDE FLAVORS OF MEXICO CARMEL IN            06/07",-45.70,DEBIT_CARD,2751.90,,
DEBIT,06/07/2024,"OBERER'S FLOWERS, INC 937-223-1253 OH        06/07",-139.64,DEBIT_CARD,2797.60,,
DEBIT,06/06/2024,"CAPITAL ONE      CRCARDPMT  3XMDBGCKXXNTFQZ WEB ID: 9541719318",-42.00,ACH_DEBIT,2937.24,,
DEBIT,06/06/2024,"VENMO            PAYMENT    1034848667999   WEB ID: 3264681992",-150.00,MISC_DEBIT,2979.24,,
DEBIT,06/06/2024,"SP GRASS ROOTS COOPE HTTPSGRASSROO AR        06/06",-181.72,DEBIT_CARD,3129.24,,
DEBIT,06/06/2024,"SP HONEYLOVE.COM HTTPSCHECKOUT CA            06/05",-51.00,DEBIT_CARD,3310.96,,
DEBIT,06/06/2024,"SP CADDIS CO. HTTPSCADDISLI UT               06/05",-102.72,DEBIT_CARD,3361.96,,
DEBIT,06/05/2024,"DUKEENERGY       BILL PAY   910105313273    WEB ID: DEIJPM4612",-74.81,ACH_DEBIT,3464.68,,
DEBIT,06/05/2024,"VENMO            REPAYMENT  1034817140042   WEB ID: 3364681992",-140.00,ACH_DEBIT,3539.49,,
DEBIT,06/05/2024,"TMF*Motley Fool 855-6953665 VA               06/04",-99.00,DEBIT_CARD,3679.49,,
DEBIT,06/05/2024,"CHICK-FIL-A #04978 CARMEL IN                 06/03",-13.18,DEBIT_CARD,3778.49,,
DEBIT,06/04/2024,"AffirmCard       55NG AFFRM                 PPD ID: 1842224323",-280.95,MISC_DEBIT,3791.67,,
DEBIT,06/04/2024,"TST* SAHMS ALE HOUSE VI Fishers IN           06/03",-34.01,DEBIT_CARD,4072.62,,
CREDIT,06/04/2024,"IN CHILD SUPPORT IN18000         0007886214 CCD ID: 1356000158",162.00,ACH_CREDIT,4106.63,,
CREDIT,06/04/2024,"IN CHILD SUPPORT IN18000         0007886214 CCD ID: 1356000158",452.00,ACH_CREDIT,3944.63,,
DEBIT,06/03/2024,"ACTIVE N FIT  NOW 844-646-2746 CA            06/03",-71.00,DEBIT_CARD,3492.63,,
DEBIT,06/03/2024,"PAYPAL           INST XFER  PPCR CC REPAYME WEB ID: PAYPALSI77",-85.00,ACH_DEBIT,3563.63,,
DEBIT,06/03/2024,"AFFIRM INC       AFFIRM PAY 3347610         WEB ID: 0000317218",-195.21,MISC_DEBIT,3648.63,,
DEBIT,06/03/2024,"VENMO            PAYMENT    1034770263813   WEB ID: 3264681992",-200.00,MISC_DEBIT,3843.84,,
DEBIT,06/03/2024,"PARAMOUNT+ 888-274-5343 CA                   06/03",-11.99,DEBIT_CARD,4043.84,,
DEBIT,06/03/2024,"TST* GLAD ENTERPRISES Carmel IN              06/02",-48.24,DEBIT_CARD,4055.83,,
DEBIT,06/03/2024,"TST* WILD EGGS - CARMEL CARMEL IN            06/03",-38.82,DEBIT_CARD,4104.07,,
DEBIT,06/03/2024,"GOOGLE *Workspace cc@google.com CA           06/01",-9.99,DEBIT_CARD,4142.89,,
DEBIT,06/03/2024,"GOOGLE *GSUITE_dayin cc@google.com CA        06/01",-22.80,DEBIT_CARD,4152.88,,
DEBIT,06/03/2024,"BETTER BODIES WC MEMBER PAY                 PPD ID: 1270559068",-54.00,ACH_DEBIT,4175.68,,
DEBIT,06/03/2024,"AMZN Mktp US*6Y3RA7H Amzn.com/bill WA        06/01",-28.24,DEBIT_CARD,4229.68,,
DEBIT,06/03/2024,"AMZN Mktp US*1J67S3Q Amzn.com/bill WA        06/01",-42.79,DEBIT_CARD,4257.92,,
DEBIT,06/03/2024,"SP ARBOLEAF SHOP HTTPSWWW.ARBO TX            05/31",-129.99,DEBIT_CARD,4300.71,,
DEBIT,05/31/2024,"Online Transfer to GMR ...3018 transaction#: 20941207948 05/31",-90.00,ACCT_XFER,4430.70,,
DEBIT,05/31/2024,"AMZN Mktp US*R996K9M Amzn.com/bill WA        05/31",-35.26,DEBIT_CARD,4520.70,,
DEBIT,05/31/2024,"Online Payment 20631687445 To Village of West Clay Owners Assc 05/31",-168.00,BILLPAY,4555.96,,
DEBIT,05/31/2024,"Online Payment 20619541373 To Wentworth 05/31",-246.61,BILLPAY,4723.96,,
DEBIT,05/31/2024,"Online Payment 20631661271 To Darla Crone 05/31",-1000.00,BILLPAY,4970.57,,
DEBIT,05/31/2024,"GOOGLE *YouTube Memb g.co/helppay# CA        05/30",-4.99,DEBIT_CARD,5970.57,,
DEBIT,05/31/2024,"CHICK-FIL-A #04978 CARMEL IN                 05/29",-18.46,DEBIT_CARD,5975.56,,
CREDIT,05/31/2024,"SHOPIFY (USA) IN PAYROLL                    PPD ID: 2471039071",5913.66,ACH_CREDIT,5994.02,,
DEBIT,05/30/2024,"VENMO            PAYMENT    1034701001875   WEB ID: 3264681992",-150.00,MISC_DEBIT,80.36,,
DEBIT,05/30/2024,"FLOW WATER USA FLOWHYDRATION VA              05/30",-68.37,DEBIT_CARD,230.36,,
DEBIT,05/30/2024,"IN BIZ CONV. FEE 615-730-6367 TN             05/28",-1.00,DEBIT_CARD,298.73,,
CREDIT,05/30/2024,"AffirmCard       55LD AFFRM                 PPD ID: 1842224323",122.87,MISC_CREDIT,299.73,,
DEBIT,05/29/2024,"OOVA LIFE OOVA.LIFE NY                       05/29",-135.15,DEBIT_CARD,176.86,,
DEBIT,05/29/2024,"AffirmCard       55LB AFFRM                 PPD ID: 1842224323",-6.14,MISC_DEBIT,312.01,,
DEBIT,05/29/2024,"Credit One Bank  Payment    53394349        WEB ID: WEB000004",-30.00,ACH_DEBIT,318.15,,
